"Title Export - Recommended Metadata
The following fields represent the fields that most trading partners are looking for.  This does not mean that you must have these fields but where appropriate we encourage you to populate your titles with as much relevant data as possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scammer's Yard,The Crime of Black Repair in Jamaica,,,,,978-1-5179-0998-7,10/27/2020  12:00:00 AM,Book,Paperback,"Lewis, Jovan Scott",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/Anthropology/Cultural & Social,SOCIAL SCIENCE/Developing & Emerging Countries,SOCIAL SCIENCE/Race & Ethnic Relations,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,216,20,,,English,,,EAN13+5/,Tells the story of Jamaican “scam,,Jovan Scott Lewis is assistant profes,,,
The,Probiotic Planet,Using Life to Manage Life,Posthumanities,,,,978-1-5179-0920-8,11/3/2020  12:00:00 AM,Book,Hardcover,"Lorimer, Jamie",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,SCIENCE/Philosophy & Social Aspects,SCIENCE/Life Sciences/Ecology,SCIENCE/Life Sciences/Microbiology,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,344,20,,,English,,30 B/W Illustrations,EAN13+5/,Assesses a promising new approa,,Jamie Lorimer is associate professo,,,
The,Probiotic Planet,Using Life to Manage Life,Posthumanities,,,,978-1-5179-0921-5,11/3/2020  12:00:00 AM,Book,Paperback,"Lorimer, Jamie",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,22.99,SCIENCE/Philosophy & Social Aspects,SCIENCE/Life Sciences/Ecology,SCIENCE/Life Sciences/Microbiology,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,344,20,,,English,,30 B/W Illustrations,EAN13+5/,Assesses a promising new approa,,Jamie Lorimer is associate professo,,,
,Wolf Island,Discovering the Secrets of a Mythic Animal,,,,,978-1-5179-0825-6,10/13/2020  12:00:00 AM,Book,Trade Cloth,L. David Mech,Author,"Breining, Greg",With,"Peterson, Rolf O.",Foreword,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,20.99,BIOGRAPHY & AUTOBIOGRAPHY/Environmentalists & Naturalists,NATURE/Animals/Wolves,BIOGRAPHY & AUTOBIOGRAPHY/Personal Memoirs,Not Yet Published - Will Back Order,Not Yet Available,6 x 9,1,,184,20,,,English,,"1 Map, 30 Color Plates",EAN13+5/,The world’s leading wolf expert de,,L. David Mech is a senior research s,,,
,Savage Mind to Savage Machine,Racial Science and Twentieth-Century Design,,,,,978-1-5179-0585-9,1/26/2021  12:00:00 AM,Book,Hardcover,"Nolan, Ginger",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,140.00,,116.00,ARCHITECTURE/Criticism,SOCIAL SCIENCE/Race & Ethnic Relations,SOCIAL SCIENCE/Media Studies,Not Yet Published - Will Back Order,Not Yet Available,7 x 10,1.5,,328,20,,,English,,74 B/W Illustrations,EAN13+5/,An examination of how concepts o,,Ginger Nolan is assistant professor o,,,
,Savage Mind to Savage Machine,Racial Science and Twentieth-Century Design,,,,,978-1-5179-0586-6,1/26/2021  12:00:00 AM,Book,Paperback,"Nolan, Ginger",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,35.00,,28.99,ARCHITECTURE/Criticism,SOCIAL SCIENCE/Race & Ethnic Relations,SOCIAL SCIENCE/Media Studies,Not Yet Published - Will Back Order,Not Yet Available,7 x 10,1.5,,328,20,,,English,,74 B/W Illustrations,EAN13+5/,An examination of how concepts o,,Ginger Nolan is assistant professor o,,,
The,Soup and Bread Cookbook,,,,,,978-1-5179-1041-9,11/3/2020  12:00:00 AM,Book,Paperback,"Ojakangas, Beatrice",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,19.95,,16.99,COOKING/Courses & Dishes/Soups & Stews,COOKING/Courses & Dishes/Bread,COOKING/Seasonal,Not Yet Published - Will Back Order,Not Yet Available,7 x 9,1.5,,320,20,,,English,,,EAN13+5/,More than one hundred delectable ,,Beatrice Ojakangas began her culina,,,
,One Summer Up North,,,,,,978-1-5179-0950-5,9/15/2020  12:00:00 AM,Book,Trade Cloth,"Owens, John",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,14.99,JUVENILE FICTION/Sports & Recreation/Camping & Outdoor Activities,JUVENILE FICTION/Science & Nature/General,JUVENILE FICTION/Family/General (see also headings under Social Themes),Active,Available,12 x 9,1,,32,30,3  to 10,P to 5,English,,16 Color Plates,EAN13+5/Position Unspecified,A wordless picture-book journey t,,John Owens is a freelance illustrator ,,,
,Universal Emancipation,Race beyond Badiou,,,,,978-1-5179-0943-7,10/27/2020  12:00:00 AM,Book,Hardcover,"Paquette, Elisabeth",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,100.00,,83.00,PHILOSOPHY/Individual Philosophers,SOCIAL SCIENCE/Discrimination,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,200,20,,,English,,,EAN13+5/,A vital and timely contribution to t,,Elisabeth Paquette is assistant profe,,,
,Universal Emancipation,Race beyond Badiou,,,,,978-1-5179-0944-4,10/27/2020  12:00:00 AM,Book,Paperback,"Paquette, Elisabeth",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,25.00,,20.99,PHILOSOPHY/Individual Philosophers,SOCIAL SCIENCE/Discrimination,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,200,20,,,English,,,EAN13+5/,A vital and timely contribution to t,,Elisabeth Paquette is assistant profe,,,
The,Materiality of Architecture,,,,,,978-1-5179-0947-5,1/26/2021  12:00:00 AM,Book,Hardcover,"Picon, Antoine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,ARCHITECTURE/Criticism,ARCHITECTURE/History/General,"ARCHITECTURE/Design, Drafting, Drawing & Presentation",Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,192,20,,,English,,36 B/W Illustrations,EAN13+5/,A new paradigm combining archit,,Antoine Picon is G. Ware Travelstea,,,
The,Materiality of Architecture,,,,,,978-1-5179-0948-2,1/26/2021  12:00:00 AM,Book,Paperback,"Picon, Antoine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,ARCHITECTURE/Criticism,ARCHITECTURE/History/General,"ARCHITECTURE/Design, Drafting, Drawing & Presentation",Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,192,20,,,English,,36 B/W Illustrations,EAN13+5/,A new paradigm combining archit,,Antoine Picon is G. Ware Travelstea,,,
,Sounds from the Other Side,Afro–South Asian Collaborations in Black Popular Music,,,,,978-1-5179-1003-7,11/3/2020  12:00:00 AM,Book,Hardcover,"Powell, Elliott H.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,90.00,,74.00,MUSIC/History & Criticism,SOCIAL SCIENCE/Ethnic Studies/Asian Studies,MUSIC/Genres & Styles/Jazz,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,200,20,,,English,,19 B/W Illustrations,EAN13+5/,A sixty-year history of Afro–South ,,Elliott H. Powell is assistant professo,,,
,Sounds from the Other Side,Afro–South Asian Collaborations in Black Popular Music,,,,,978-1-5179-1004-4,11/3/2020  12:00:00 AM,Book,Paperback,"Powell, Elliott H.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,22.50,,11.99,MUSIC/History & Criticism,SOCIAL SCIENCE/Ethnic Studies/Asian Studies,MUSIC/Genres & Styles/Jazz,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,200,20,,,English,,19 B/W Illustrations,EAN13+5/,A sixty-year history of Afro–South ,,Elliott H. Powell is assistant professo,,,
The,Silver Box,An Enchantment Lake Mystery,,,,,978-1-5179-0968-0,10/6/2020  12:00:00 AM,Book,Trade Cloth,"Preus, Margi",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,13.99,JUVENILE FICTION/Mysteries & Detective Stories,JUVENILE FICTION/Girls & Women,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8,1,,200,20,10 to 14,5 to 9,English,,,EAN13+5/,In the final Enchantment Lake mys,,Margi Preus is a New York Times be,,,
,Radioactive Ghosts,,Posthumanities,,,,978-1-5179-0782-2,10/20/2020  12:00:00 AM,Book,Hardcover,"Schwab, Gabriele",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,HISTORY/Military/Nuclear Warfare,NATURE/Ecology,POLITICAL SCIENCE/History & Theory,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,320,20,,,English,,23 B/W Illustrations,EAN13+5/,A pioneering examination of nuclear ,,Gabriele Schwab is distinguished pro,,,
,Radioactive Ghosts,,Posthumanities,,,,978-1-5179-0783-9,10/20/2020  12:00:00 AM,Book,Paperback,"Schwab, Gabriele",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,22.99,HISTORY/Military/Nuclear Warfare,NATURE/Ecology,POLITICAL SCIENCE/History & Theory,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,320,20,,,English,,23 B/W Illustrations,EAN13+5/,A pioneering examination of nuclear ,,Gabriele Schwab is distinguished pro,,,
,"Design, Control, Predict",Logistical Governance in the Smart City,,,,,978-1-5179-0826-3,12/15/2020  12:00:00 AM,Book,Hardcover,"Shapiro, Aaron",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,112.00,,93.00,TECHNOLOGY & ENGINEERING/Social Aspects,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Technology Studies,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,344,20,,,English,,15 B/W Illustrations,EAN13+5/,An in-depth look at life in the “sm,,Aaron Shapiro is assistant professor ,,,
,"Design, Control, Predict",Logistical Governance in the Smart City,,,,,978-1-5179-0827-0,12/15/2020  12:00:00 AM,Book,Paperback,"Shapiro, Aaron",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,28.00,,22.99,TECHNOLOGY & ENGINEERING/Social Aspects,SOCIAL SCIENCE/Sociology/Urban,SOCIAL SCIENCE/Technology Studies,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,344,20,,,English,,15 B/W Illustrations,EAN13+5/,An in-depth look at life in the “sm,,Aaron Shapiro is assistant professor ,,,
,Minnesota's Natural Heritage,Second Edition,,,,,978-1-5179-0357-2,11/24/2020  12:00:00 AM,Book,Trade Cloth,"Tester, John R.",Author,"Galatowitsch, Susan M.",Author,"Montgomery, Rebecca A.",Author,"Moriarty, John J.",Author,Univ Of Minnesota Press,Univ Of Minnesota Press,49.95,,14.99,NATURE/Regional,NATURE/Ecosystems & Habitats/General,"HISTORY/United States/State & Local/Midwest (IA, IL, IN, KS, MI, MN, MO, ND, NE, OH, SD, WI)",Not Yet Published - Will Back Order,Not Yet Available,8.25 x 10.5,2,,552,20,,,English,,"14 Tables, 254 Color Plates",EAN13+5/,The definitive work on Minnesota’,,John R. Tester (1929–2019) was em,,,
,Capture,American Pursuits and the Making of a New Animal Condition,,,,,978-1-5179-0963-5,9/22/2020  12:00:00 AM,Book,Hardcover,"Traisnel, Antoine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,LITERARY CRITICISM/American/General,LITERARY CRITICISM/Modern/19th Century,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,"28 B/W Illustrations, 4 Color Plates",EAN13+5/,Reading canonical works of the n,,Antoine Traisnel is assistant profess,,,
,Capture,American Pursuits and the Making of a New Animal Condition,,,,,978-1-5179-0964-2,9/22/2020  12:00:00 AM,Book,Paperback,"Traisnel, Antoine",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,LITERARY CRITICISM/American/General,LITERARY CRITICISM/Modern/19th Century,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,256,20,,,English,,"28 B/W Illustrations, 4 Color Plates",EAN13+5/,Reading canonical works of the n,,Antoine Traisnel is assistant profess,,,
,Outsiders Within,Writing on Transracial Adoption,,,,,978-1-5179-1053-2,12/1/2020  12:00:00 AM,Book,Paperback,"Trenka, Jane Jeong",Editor,"Oparah, Julia Chinyere",Editor,"Shin, Sun Yung",Editor,,,Univ Of Minnesota Press,Univ Of Minnesota Press,19.95,,16.99,BIOGRAPHY & AUTOBIOGRAPHY/Personal Memoirs,SOCIAL SCIENCE/Race & Ethnic Relations,SOCIAL SCIENCE/Essays,Not Yet Published - Will Back Order,Not Yet Available,6 x 9,1.5,,336,20,,,English,,13 B/W Illustrations,EAN13+5/,Confronting trauma behind the tra,,Jane Jeong Trenka is author of The ,,,
,Olav Audunssøn,I. Vows,,,,,978-1-5179-1048-8,11/10/2020  12:00:00 AM,Book,Paperback,"Undset, Sigrid",Author,"Nunnally, Tiina",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,14.99,FICTION/Classics,FICTION/Historical/General,FICTION/Literary,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1.5,,336,20,,,English,,1 Map,EAN13+5/,The initial volume in the Nobel Pri,,Sigrid Undset (1882–1949) was awa,,,
,Fear and Loving in South Minneapolis,,,,,,978-1-5179-0605-4,11/10/2020  12:00:00 AM,Book,Paperback,"Walsh, Jim",Author,"Mischke, Tommy",Foreword,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,14.99,BIOGRAPHY & AUTOBIOGRAPHY/Personal Memoirs,SOCIAL SCIENCE/Essays,"BIOGRAPHY & AUTOBIOGRAPHY/Editors, Journalists, Publishers",Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1,,184,20,,,English,,,EAN13+5/,A veteran Twin Cities journalist an,,"Jim Walsh is a writer, journalist, colu",,,
The,Future History of Contemporary Chinese Art,,,,,,978-1-5179-0915-4,12/29/2020  12:00:00 AM,Book,Hardcover,"Wang, Peggy",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,120.00,,103.00,ART/Asian/General,ART/History/Contemporary (1945-),HISTORY/Asia/China,Not Yet Published - Will Back Order,Not Yet Available,7 x 10,1.5,,264,20,,,English,,"47 B/W Illustrations, 19 Color Plates",EAN13+5/,A revelatory reclaiming of five ico,,Peggy Wang is associate professor ,,,
The,Future History of Contemporary Chinese Art,,,,,,978-1-5179-0916-1,12/29/2020  12:00:00 AM,Book,Paperback,"Wang, Peggy",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,30.00,,24.99,ART/Asian/General,ART/History/Contemporary (1945-),HISTORY/Asia/China,Not Yet Published - Will Back Order,Not Yet Available,7 x 10,1.5,,264,20,,,English,,"47 B/W Illustrations, 19 Color Plates",EAN13+5/,A revelatory reclaiming of five ico,,Peggy Wang is associate professor ,,,
,Hudson Bay Bound,"Two Women, One Dog, Two Thousand Miles to the Arctic",,,,,978-1-5179-0784-6,12/15/2020  12:00:00 AM,Book,Trade Cloth,"Warren, Natalie",Author,"Bancroft, Ann",Foreword,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,24.95,,20.99,SPORTS & RECREATION/Canoeing,BIOGRAPHY & AUTOBIOGRAPHY/Adventurers & Explorers,BIOGRAPHY & AUTOBIOGRAPHY/Women,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1,,224,20,,,English,,"1 Map, 22 B/W Plates",EAN13+5/,The remarkable eighty-five-day jou,,Natalie Warren is a Minneapolis-bas,,,
The,Death of Things,Ephemera and the American Novel,,,,,978-1-5179-0977-2,10/20/2020  12:00:00 AM,Book,Hardcover,"Wasserman, Sarah",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,LITERARY CRITICISM/American/General,LITERARY CRITICISM/Modern/20th Century,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,272,20,,,English,,30 B/W Illustrations,EAN13+5/,A comprehensive study of ephem,,Sarah Wasserman is assistant profe,,,
The,Death of Things,Ephemera and the American Novel,,,,,978-1-5179-0978-9,10/20/2020  12:00:00 AM,Book,Paperback,"Wasserman, Sarah",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,LITERARY CRITICISM/American/General,LITERARY CRITICISM/Modern/20th Century,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,272,20,,,English,,30 B/W Illustrations,EAN13+5/,A comprehensive study of ephem,,Sarah Wasserman is assistant profe,,,
,Timescales,Thinking across Ecological Temporalities,,,,,978-1-5179-0941-3,1/5/2020  12:00:00 AM,Book,Hardcover,"Wiggin, Bethany",Editor,"Fornoff, Carolyn",Editor,"Kim, Patricia Eunji",Editor,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,SCIENCE/Philosophy & Social Aspects,NATURE/Ecology,SCIENCE/Time,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,232,20,,,English,,"29 B/W Illustrations, 9 Color Plates",EAN13+5/,"Humanists, scientists, and artists ",,Bethany Wiggin is associate profess,,,
,Timescales,Thinking across Ecological Temporalities,,,,,978-1-5179-0942-0,1/5/2020  12:00:00 AM,Book,Paperback,"Wiggin, Bethany",Editor,"Fornoff, Carolyn",Editor,"Kim, Patricia Eunji",Editor,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SCIENCE/Philosophy & Social Aspects,NATURE/Ecology,SCIENCE/Time,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1,,232,20,,,English,,"29 B/W Illustrations, 9 Color Plates",EAN13+5/,"Humanists, scientists, and artists ",,Bethany Wiggin is associate profess,,,
,"""But He Doesn't Know the Territory""",The Story behind Meredith Willson's The Music Man,,,,,978-1-5179-1047-1,9/22/2020  12:00:00 AM,Book,Paperback,"Willson, Meredith",Author,"Feinstein, Michael",Foreword,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,17.95,,14.99,MUSIC/Genres & Styles/Musicals,PERFORMING ARTS/Theater/Broadway & Musicals,,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.25,1,,208,20,,,English,,,EAN13+5/,Chronicles the creation of Meredit,,Meredith Willson (1902–1984) was a ,,,
,Unraveling,Remaking Personhood in a Neurodiverse Age,,,,,978-1-5179-0913-0,10/20/2020  12:00:00 AM,Book,Hardcover,"Wolf-Meyer, Matthew J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,108.00,,93.00,SOCIAL SCIENCE/People with Disabilities,PSYCHOLOGY/History,MEDICAL/Neuroscience,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,296,20,,,English,,,EAN13+5/,Developing a cybernetic model of ,,Matthew J. Wolf-Meyer is associate ,,,
,Unraveling,Remaking Personhood in a Neurodiverse Age,,,,,978-1-5179-0914-7,10/20/2020  12:00:00 AM,Book,Paperback,"Wolf-Meyer, Matthew J.",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,27.00,,21.99,SOCIAL SCIENCE/People with Disabilities,PSYCHOLOGY/History,MEDICAL/Neuroscience,Not Yet Published - Will Back Order,Not Yet Available,5.5 x 8.5,1.5,,296,20,,,English,,,EAN13+5/,Developing a cybernetic model of ,,Matthew J. Wolf-Meyer is associate ,,,
The,Magic Bullet,A Locked Room Mystery,,,,,978-1-5179-1062-4,11/17/2020  12:00:00 AM,Book,Paperback,"Millett, Larry",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,11.99,FICTION/Mystery & Detective/Historical,,,Not Yet Published - Will Back Order,Not Yet Available,6 x 9,1.30,,320,22,,,English,,,EAN13+5/on Cover 2,"St. Paul, Minnesota. October 1, 1917",The thrilling sixth novel in local histo,Larry Millett was a reporter and arch,,,
,Strongwood,A Crime Dossier,,,,,978-1-5179-1061-7,9/15/2020  12:00:00 AM,Book,Paperback,"Millett, Larry",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,11.99,FICTION/Mystery & Detective/General,FICTION/Mystery & Detective/Historical,,Not Yet Published - Will Back Order,Not Yet Available,6 x 9,1.5,,296,20,,,English,,,EAN13+5/Position Unspecified,The seventh in Larry Millett’s thril,,Larry Millett is the author of six myst,,,
The,Wedding Heard 'Round the World,America's First Gay Marriage,,,,,978-1-5179-1065-5,8/18/2020  12:00:00 AM,Book,Paperback,"McConnell, Michael",Author,"Baker, Jack",Author,"Karwoski, Gail Langer",As told to,,,Univ Of Minnesota Press,Univ Of Minnesota Press,15.95,,12.99,BIOGRAPHY & AUTOBIOGRAPHY/LGBT,SOCIAL SCIENCE/LGBT Studies/Gay Studies,,Not Yet Published - Will Back Order,Not Yet Available, x,1,1,192,,,,English,,,EAN13+5/on Cover 2,"On September 3, 1971, Michael McC",,Michael McConnell and Jack Baker ,,,
,Swede Hollow,A Novel,,1,,,978-1-5179-0452-4,8/25/2020  12:00:00 AM,Book,Paperback,"Larsmo, Ola",Author,"Nunnally, Tiina",Translator,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,16.95,,,FICTION/Literary,FICTION/Historical/General,FICTION/Cultural Heritage,Active,Available,6 x 9,1.5,,312,32,,,English,,1 b&w illustration,EAN13+5/Position Unspecified,A riveting family saga immersed in ,,Ola Larsmo is a critic and columnist ,,,
,In the Night of Memory,A Novel,,,,,978-1-5179-0651-1,6/30/2020  12:00:00 AM,Book,Paperback,"Grover, Linda LeGarde",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,14.95,,11.99,FICTION/Literary,FICTION/Native American & Aboriginal,FICTION/Family Life/Siblings,Active,Available,5.5 x 8.25,1,1,224,32,,,English,,,EAN13+5/Position Unspecified,"Two lost sisters find family, and th",,Linda LeGarde Grover is professor o,,,
,Chronicles of a Radical Hag (with Recipes),A Novel,,,,,978-1-5179-0600-9,7/14/2020  12:00:00 AM,Book,Paperback,"Landvik, Lorna",Author,,,,,,,Univ Of Minnesota Press,Univ Of Minnesota Press,15.95,,12.99,FICTION/Humorous/General,FICTION/Small Town & Rural,FICTION/Women,Active,Available,6 x 9,1.5,,320,32,,,English,,,EAN13+5/Position Unspecified,"A bittersweet, seriously funny nov",,Lorna Landvik is the author of twelve ,,,
